Day,Month,Year,Hour,Min,Sec,mode,Time,BBBV,BBBVs,style,cell0,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,Lcl,Rcl,Dcl,Leff,Reff,Deff,Openings,Islands,Path,GZiNi,HZiNi
10,10,2022,22,4,32,INT,13.69,53,3.87,Flag,70,78,43,18,5,2,0,0,0,58,4,8,55,4,6,7,8,3292,41,42
10,10,2022,22,5,31,INT,18.10,64,3.53,Flag,71,80,39,20,4,2,0,0,0,54,9,20,49,9,14,8,7,3661,43,45
10,10,2022,22,5,49,INT,14.34,67,4.67,Flag,58,94,44,17,3,0,0,0,0,44,8,20,42,8,14,6,10,3442,47,48
10,10,2022,22,9,24,INT,16.53,71,4.29,Flag,62,87,45,18,4,0,0,0,0,65,7,18,61,7,12,8,11,3749,52,52
10,10,2022,22,12,21,INT,12.49,55,4.40,Flag,78,57,54,22,5,0,0,0,0,54,2,4,52,2,3,5,6,2925,43,46
10,10,2022,22,13,2,INT,13.99,59,4.21,Flag,71,72,52,18,3,0,0,0,0,56,6,13,52,6,7,6,9,3137,45,48
10,10,2022,22,14,11,INT,18.44,69,3.74,Flag,67,77,47,21,4,0,0,0,0,61,12,15,59,12,10,7,7,4069,48,53
10,10,2022,22,16,58,INT,14.10,56,3.97,Flag,67,81,49,17,2,0,0,0,0,61,7,7,58,7,4,6,9,3360,43,44
11,10,2022,8,50,44,INT,17.96,65,3.61,NF,75,64,56,16,4,1,0,0,0,84,0,0,78,0,0,6,2,3419,38,43
11,10,2022,8,51,32,INT,19.15,57,2.97,NF,60,82,60,13,1,0,0,0,0,85,0,0,76,0,0,9,7,3708,45,49
11,10,2022,8,52,8,INT,18.70,63,3.36,NF,68,80,45,20,2,1,0,0,0,85,0,0,78,0,0,7,10,3671,47,54
11,10,2022,8,52,37,INT,23.31,54,2.31,NF,70,78,44,18,5,1,0,0,0,89,0,0,78,0,0,8,11,4861,47,50
11,10,2022,8,53,23,INT,23.63,84,3.55,NF,54,87,63,10,2,0,0,0,0,108,0,0,103,0,0,7,6,4410,55,55
11,10,2022,8,53,48,INT,19.80,66,3.33,NF,55,88,49,23,1,0,0,0,0,94,0,0,84,0,0,10,10,4467,55,60
11,10,2022,8,54,36,INT,21.73,76,3.49,NF,69,76,41,23,5,2,0,0,0,88,0,0,84,0,0,4,8,3601,51,54
11,10,2022,8,57,44,INT,19.44,65,3.34,NF,69,72,53,15,7,0,0,0,0,82,0,0,77,0,0,6,8,3947,47,48
11,10,2022,8,58,27,INT,17.19,61,3.54,NF,71,68,55,18,4,0,0,0,0,82,0,0,77,0,0,6,6,3301,45,46
11,10,2022,8,59,15,INT,18.72,72,3.84,NF,58,93,46,16,2,1,0,0,0,87,0,0,84,0,0,5,7,3781,46,48
11,10,2022,8,59,43,INT,22.38,69,3.08,NF,49,96,59,12,0,0,0,0,0,97,0,0,90,0,0,8,9,4192,52,54
11,10,2022,9,0,3,INT,17.08,63,3.68,NF,62,87,52,13,1,1,0,0,0,85,0,0,78,0,0,7,8,3504,44,44
11,10,2022,9,0,30,INT,19.50,66,3.38,NF,64,81,52,16,1,2,0,0,0,87,0,0,82,0,0,7,6,4106,47,53
11,10,2022,9,0,55,INT,21.69,77,3.55,NF,53,97,44,20,2,0,0,0,0,100,0,0,95,0,0,9,7,4459,52,55
11,10,2022,9,2,33,INT,16.24,50,3.07,NF,60,103,36,10,7,0,0,0,0,73,0,0,67,0,0,8,10,3386,42,45
11,10,2022,9,15,26,INT,22.03,67,3.04,NF,79,62,60,9,4,2,0,0,0,81,0,0,75,0,0,4,7,4043,47,51
11,10,2022,9,16,16,INT,16.05,61,3.80,NF,58,85,54,17,2,0,0,0,0,77,0,0,73,0,0,6,13,3199,44,45
11,10,2022,9,16,44,INT,16.88,45,2.66,Flag,75,74,43,17,6,1,0,0,0,37,8,19,36,8,9,7,7,3472,33,37
11,10,2022,9,17,42,INT,16.82,62,3.68,NF,65,79,46,24,2,0,0,0,0,78,0,0,74,0,0,7,8,3295,42,48
11,10,2022,9,18,21,INT,18.25,70,3.83,Flag,54,90,56,15,1,0,0,0,0,74,5,12,67,5,8,10,11,4022,52,55
11,10,2022,9,19,40,INT,15.33,51,3.32,Flag,76,76,42,17,4,1,0,0,0,55,4,9,51,4,4,5,10,3112,41,44
11,10,2022,10,12,8,INT,17.42,54,3.09,NF,77,61,56,20,2,0,0,0,0,67,0,0,61,0,0,5,7,3070,42,44
11,10,2022,10,13,45,INT,22.65,91,4.01,NF,51,90,54,19,2,0,0,0,0,113,0,0,106,0,0,7,5,4447,56,59
11,10,2022,10,14,18,INT,20.34,66,3.24,NF,58,94,45,14,5,0,0,0,0,97,0,0,88,0,0,9,9,4651,52,53
11,10,2022,10,14,46,INT,19.62,71,3.61,NF,68,84,44,17,1,2,0,0,0,90,0,0,84,0,0,6,6,4737,50,56
11,10,2022,10,16,5,INT,19.17,76,3.96,NF,63,79,48,20,6,0,0,0,0,100,0,0,94,0,0,7,6,4611,50,56
11,10,2022,10,16,31,INT,15.09,45,2.98,NF,66,86,48,15,1,0,0,0,0,64,0,0,54,0,0,6,13,3310,39,41
11,10,2022,10,18,31,INT,21.53,78,3.62,NF,52,84,59,19,2,0,0,0,0,103,0,0,96,0,0,8,8,4425,55,55
11,10,2022,10,19,7,INT,18.83,70,3.71,NF,60,91,50,7,7,1,0,0,0,90,0,0,84,0,0,6,10,3439,53,58
11,10,2022,10,19,56,INT,15.47,63,4.07,Flag,71,76,43,22,4,0,0,0,0,72,1,1,69,1,1,7,6,3350,48,48
11,10,2022,10,21,15,INT,13.09,44,3.36,Flag,76,75,44,16,3,2,0,0,0,55,1,1,52,1,1,5,9,2558,40,43
11,10,2022,10,21,59,INT,12.65,34,2.68,Flag,79,62,59,13,3,0,0,0,0,55,1,2,47,1,2,7,4,2715,27,30
11,10,2022,10,23,35,INT,16.97,56,3.29,Flag,57,104,41,8,5,1,0,0,0,33,16,31,30,14,20,11,9,3929,38,41
11,10,2022,10,24,30,INT,15.56,52,3.34,Flag,67,97,29,16,4,3,0,0,0,49,4,11,47,4,9,8,10,3103,42,47
11,10,2022,10,25,3,INT,16.50,67,4.06,Flag,50,99,52,12,2,1,0,0,0,67,4,10,64,4,8,8,7,3607,48,49
11,10,2022,10,25,36,INT,15.25,64,4.19,Flag,65,82,39,26,4,0,0,0,0,60,5,9,57,5,8,7,8,3443,43,49
11,10,2022,10,27,1,INT,14.75,55,3.72,Flag,70,76,41,25,4,0,0,0,0,55,4,6,52,4,5,6,7,3096,44,47
11,10,2022,10,27,40,INT,15.49,70,4.51,Flag,67,78,51,15,4,1,0,0,0,77,1,1,74,1,1,6,4,3093,45,45
11,10,2022,10,29,17,INT,17.71,69,3.89,Flag,52,91,56,14,3,0,0,0,0,57,7,16,54,7,14,9,12,4474,50,53
11,10,2022,10,31,5,INT,17.56,59,3.35,Flag,75,73,45,20,1,2,0,0,0,64,6,14,60,6,9,6,9,3576,46,48
11,10,2022,10,34,51,INT,15.15,60,3.96,Flag,82,64,41,23,6,0,0,0,0,40,7,24,40,7,13,5,7,3111,43,49
11,10,2022,10,37,53,INT,13.86,49,3.53,Flag,75,72,38,27,4,0,0,0,0,45,5,12,44,5,7,6,5,3229,37,41
11,10,2022,10,39,21,INT,16.22,62,3.82,Flag,69,83,42,21,1,0,0,0,0,63,4,10,58,4,7,4,10,4451,42,44
11,10,2022,10,40,50,INT,19.15,75,3.91,Flag,62,83,54,15,1,1,0,0,0,76,6,15,71,6,10,8,7,3848,55,57
11,10,2022,10,43,12,INT,16.39,72,4.39,Flag,68,84,39,18,7,0,0,0,0,46,9,23,43,9,15,5,8,3720,48,54
11,10,2022,10,46,51,INT,19.64,69,3.51,Flag,66,74,48,25,3,0,0,0,0,74,5,12,69,5,9,8,11,4218,52,54
11,10,2022,13,47,52,INT,17.49,73,4.17,NF,57,75,60,20,4,0,0,0,0,85,0,0,80,0,0,6,7,3684,50,53
11,10,2022,13,49,1,INT,15.42,60,3.89,Flag,65,86,48,14,2,1,0,0,0,52,7,17,48,7,10,6,14,3746,48,51
11,10,2022,13,50,5,INT,14.50,52,3.58,NF,68,80,50,15,3,0,0,0,0,64,0,0,60,0,0,6,11,3220,42,44
11,10,2022,13,51,4,INT,12.61,50,3.96,NF,91,62,40,14,6,3,0,0,0,55,0,0,51,0,0,3,8,3037,35,36
11,10,2022,13,52,52,INT,19.07,67,3.51,Flag,60,82,52,18,4,0,0,0,0,70,6,13,68,6,7,7,8,3831,47,55
11,10,2022,13,53,25,INT,13.32,53,3.97,Flag,72,65,56,19,4,0,0,0,0,54,4,8,53,4,6,7,9,3281,45,48
11,10,2022,13,54,54,INT,15.88,66,4.15,Flag,64,80,50,18,3,1,0,0,0,53,6,16,48,6,11,7,7,3909,47,49
11,10,2022,13,55,53,INT,13.97,59,4.22,NF,72,77,44,17,4,2,0,0,0,74,0,0,69,0,0,6,8,2756,42,45
11,10,2022,14,21,43,INT,16.48,56,3.39,Flag,69,77,42,24,2,2,0,0,0,71,1,3,68,1,2,6,12,4084,44,46
11,10,2022,14,22,21,INT,13.25,48,3.62,Flag,66,91,41,15,3,0,0,0,0,53,4,6,50,4,5,7,8,2888,37,37
11,10,2022,14,24,30,INT,13.60,43,3.16,Flag,81,60,47,22,5,1,0,0,0,38,6,17,33,6,9,5,8,2775,37,37
11,10,2022,14,25,36,INT,15.65,62,3.96,Flag,64,83,51,14,4,0,0,0,0,70,2,7,65,2,4,6,8,3690,46,51
11,10,2022,14,25,57,INT,17.85,68,3.80,Flag,61,85,53,16,1,0,0,0,0,65,6,10,62,6,6,7,6,3562,53,55
11,10,2022,14,26,29,INT,15.31,69,4.50,Flag,60,90,46,15,5,0,0,0,0,54,6,18,53,6,14,9,5,3422,45,45
11,10,2022,16,13,40,INT,17.84,61,3.41,NF,79,67,44,20,6,0,0,0,0,83,0,0,75,0,0,7,5,3713,45,50
11,10,2022,16,15,52,INT,15.68,61,3.89,Flag,59,84,56,17,0,0,0,0,0,65,4,10,58,4,8,8,8,3030,46,49
11,10,2022,16,16,24,INT,20.29,73,3.59,Flag,55,87,52,21,0,1,0,0,0,64,9,22,61,9,15,11,8,4657,50,55
11,10,2022,16,23,25,INT,13.91,61,4.38,Flag,71,74,46,22,3,0,0,0,0,65,1,1,62,1,1,5,6,3243,44,50
11,10,2022,16,25,13,INT,16.56,65,3.92,Flag,61,93,46,11,3,2,0,0,0,71,2,7,65,2,6,6,8,3773,43,44
11,10,2022,16,30,24,INT,15.49,52,3.35,Flag,66,80,52,16,2,0,0,0,0,67,3,11,62,3,8,7,9,4768,37,39
11,10,2022,16,58,26,INT,14.17,51,3.59,NF,62,92,47,13,2,0,0,0,0,74,0,0,69,0,0,9,14,3370,43,43
11,10,2022,22,16,5,INT,14.21,65,4.57,Flag,74,87,30,18,6,1,0,0,0,52,4,14,49,4,8,5,8,3126,42,46
11,10,2022,22,20,0,INT,11.44,43,3.75,Flag,69,82,45,15,5,0,0,0,0,48,3,7,45,3,5,9,11,2932,38,38
11,10,2022,22,22,16,INT,17.59,79,4.49,Flag,61,88,46,15,4,2,0,0,0,70,9,14,65,9,8,6,7,3684,52,57
11,10,2022,22,23,4,INT,12.66,52,4.10,NF,72,70,57,13,3,1,0,0,0,63,0,0,57,0,0,3,9,3278,41,40
11,10,2022,22,24,17,INT,14.28,53,3.71,Flag,76,70,42,23,4,1,0,0,0,67,1,1,61,1,1,6,8,3312,43,44
11,10,2022,22,28,18,INT,14.36,52,3.62,Flag,66,87,43,18,2,0,0,0,0,51,4,18,46,4,11,8,10,3662,42,44
11,10,2022,22,28,41,INT,13.96,55,3.93,Flag,70,80,41,22,1,2,0,0,0,59,3,7,57,3,3,4,9,2947,40,47
11,10,2022,22,29,56,INT,16.47,65,3.94,Flag,72,77,44,17,5,1,0,0,0,65,4,7,62,4,3,3,6,3409,48,51
11,10,2022,22,36,29,INT,11.29,33,2.92,NF,75,76,41,15,7,1,1,0,0,50,0,0,44,0,0,8,11,2915,30,30
11,10,2022,22,38,28,INT,15.57,63,4.04,Flag,72,67,57,17,2,1,0,0,0,64,5,10,62,4,3,5,6,3651,45,49
11,10,2022,22,41,42,INT,15.40,69,4.48,NF,59,87,49,16,5,0,0,0,0,79,0,0,76,0,0,4,7,3598,47,51
11,10,2022,22,44,23,INT,13.03,48,3.68,Flag,71,78,49,16,1,1,0,0,0,59,2,4,55,1,2,7,7,3126,39,43
11,10,2022,22,48,19,INT,20.60,85,4.12,Flag,52,90,61,11,1,1,0,0,0,56,12,37,53,12,22,8,6,4477,55,60
12,10,2022,11,55,4,INT,15.36,62,4.03,Flag,61,86,51,16,2,0,0,0,0,52,6,15,49,6,10,6,9,4227,42,43
12,10,2022,11,56,30,INT,14.40,49,3.40,Flag,62,86,45,19,3,1,0,0,0,34,10,22,31,10,16,10,7,3589,37,38
12,10,2022,11,56,47,INT,13.26,51,3.84,Flag,66,84,41,20,4,1,0,0,0,60,1,2,58,1,2,6,10,3947,39,40
12,10,2022,11,57,23,INT,13.61,48,3.52,Flag,68,79,47,20,2,0,0,0,0,48,5,7,44,5,5,8,12,3177,43,44
12,10,2022,11,59,39,INT,17.03,80,4.69,Flag,58,83,60,12,3,0,0,0,0,76,3,8,73,3,5,7,5,3885,52,59
12,10,2022,12,0,27,INT,14.87,49,3.29,Flag,71,88,33,17,6,0,1,0,0,60,2,8,57,2,4,9,10,3535,40,43
12,10,2022,12,1,37,INT,15.23,53,3.47,Flag,55,93,56,9,3,0,0,0,0,60,3,11,56,3,8,12,11,3603,46,49
12,10,2022,12,6,31,INT,14.90,64,4.29,Flag,78,66,51,18,3,0,0,0,0,57,2,6,55,2,4,4,7,3404,44,47
12,10,2022,12,8,7,INT,17.62,79,4.48,Flag,54,93,54,14,1,0,0,0,0,56,10,22,49,10,15,7,6,4077,49,52
12,10,2022,12,8,35,INT,13.49,60,4.44,Flag,67,84,43,19,3,0,0,0,0,59,1,5,56,1,5,5,8,2972,49,51
12,10,2022,12,12,7,INT,15.77,57,3.61,Flag,78,64,42,26,5,1,0,0,0,55,4,12,53,4,9,9,8,3369,46,49
12,10,2022,12,15,57,INT,19.59,91,4.64,Flag,50,91,63,10,2,0,0,0,0,71,11,25,68,11,18,8,5,4268,52,58
12,10,2022,12,16,28,INT,12.29,37,3.01,NF,72,77,49,14,3,1,0,0,0,60,0,0,53,0,0,8,7,3007,30,32
12,10,2022,12,19,16,INT,14.37,56,3.89,Flag,74,72,47,21,1,0,1,0,0,65,1,5,60,1,3,6,9,3456,43,45
12,10,2022,12,24,17,INT,15.05,63,4.18,Flag,59,96,42,13,6,0,0,0,0,40,9,20,36,8,16,6,9,3572,45,46
12,10,2022,12,26,18,INT,15.78,66,4.18,Flag,66,80,45,21,4,0,0,0,0,64,8,13,59,7,10,8,5,3239,42,47
12,10,2022,12,29,19,INT,21.38,83,3.88,Flag,51,90,47,20,8,0,0,0,0,72,13,30,66,12,18,9,9,4962,57,60
12,10,2022,12,29,54,INT,15.18,65,4.28,Flag,65,74,57,20,0,0,0,0,0,69,3,6,67,3,6,8,9,3384,48,55
12,10,2022,12,30,30,INT,14.39,53,3.68,Flag,74,73,39,25,4,1,0,0,0,49,5,7,47,5,4,4,5,3523,43,45
12,10,2022,12,32,56,INT,12.24,50,4.08,Flag,86,63,40,20,6,1,0,0,0,54,2,3,51,2,2,4,8,2740,38,40
12,10,2022,12,38,33,INT,15.35,57,3.71,Flag,68,73,55,15,4,1,0,0,0,59,3,10,58,3,7,9,9,3259,43,47
12,10,2022,12,39,17,INT,16.84,64,3.80,Flag,65,79,45,22,5,0,0,0,0,66,6,9,59,6,5,8,5,3640,47,51
12,10,2022,12,44,1,INT,15.12,59,3.90,Flag,61,82,57,13,3,0,0,0,0,64,4,9,61,4,6,8,11,3110,46,48
12,10,2022,12,44,41,INT,11.95,43,3.59,Flag,81,69,46,13,6,0,1,0,0,42,3,6,37,3,4,3,8,2536,34,35
12,10,2022,12,45,48,INT,12.35,50,4.04,Flag,79,62,51,19,5,0,0,0,0,53,1,5,49,1,4,5,8,2520,35,40
12,10,2022,12,49,20,INT,15.50,60,3.87,Flag,68,76,55,15,2,0,0,0,0,62,5,9,61,5,6,6,7,3238,41,45
13,10,2022,17,7,42,INT,11.30,32,2.83,Flag,72,84,45,12,3,0,0,0,0,47,1,1,41,1,1,4,9,3054,28,29
13,10,2022,17,9,44,INT,16.55,49,2.96,Flag,80,86,26,12,9,2,0,1,0,49,6,15,48,6,7,5,11,3799,38,38
13,10,2022,17,12,10,INT,12.53,37,2.95,NF,94,53,40,19,7,3,0,0,0,50,0,0,47,0,0,5,10,2404,31,33
13,10,2022,17,15,18,INT,16.82,54,3.21,NF,67,84,40,21,3,0,1,0,0,75,0,0,72,0,0,8,8,3533,44,48
13,10,2022,17,15,47,INT,15.70,61,3.88,NF,83,60,46,16,9,1,1,0,0,71,0,0,69,0,0,4,6,2880,45,51
13,10,2022,17,16,14,INT,15.13,60,3.96,NF,64,84,41,20,7,0,0,0,0,71,0,0,70,0,0,5,7,3385,48,53
13,10,2022,17,19,10,INT,15.95,76,4.76,Flag,63,83,51,15,4,0,0,0,0,78,2,3,74,2,3,5,7,3412,48,56
13,10,2022,17,20,48,INT,16.09,72,4.47,Flag,55,81,56,20,3,1,0,0,0,77,3,4,74,3,3,6,10,3761,53,58
13,10,2022,17,21,40,INT,15.50,55,3.54,Flag,68,77,48,18,4,1,0,0,0,48,10,22,46,10,13,9,10,3754,44,46
13,10,2022,17,22,32,INT,14.51,63,4.34,Flag,62,93,38,17,6,0,0,0,0,55,5,11,54,5,7,7,10,3438,47,49
13,10,2022,20,13,14,INT,16.16,68,4.20,Flag,70,72,55,13,5,1,0,0,0,66,6,9,63,5,4,5,6,3481,48,55
13,10,2022,20,18,47,INT,14.67,66,4.49,Flag,78,75,38,19,4,1,1,0,0,69,2,4,67,2,2,3,5,3614,45,52
13,10,2022,20,19,28,INT,13.69,53,3.87,Flag,79,70,48,13,3,3,0,0,0,60,1,1,54,1,1,5,12,3126,41,44
13,10,2022,20,23,38,INT,13.28,44,3.31,Flag,67,85,41,19,4,0,0,0,0,46,6,12,43,6,6,6,12,2832,36,40
13,10,2022,21,19,19,INT,16.20,63,3.88,Flag,63,86,42,22,2,1,0,0,0,74,2,6,70,2,3,7,6,3833,47,46
13,10,2022,21,22,19,INT,17.00,68,4.00,Flag,64,75,58,18,1,0,0,0,0,62,6,21,60,6,9,6,10,3835,47,51
13,10,2022,21,27,44,INT,14.58,50,3.42,Flag,74,72,49,15,5,1,0,0,0,60,3,9,56,3,5,7,7,3400,39,38
13,10,2022,21,35,57,INT,17.02,78,4.58,Flag,61,73,64,15,3,0,0,0,0,65,5,16,61,5,10,6,4,3481,53,60
13,10,2022,21,37,18,INT,12.78,57,4.46,Flag,68,76,50,19,2,1,0,0,0,48,4,9,46,4,8,6,8,2909,45,48
13,10,2022,21,38,33,INT,12.40,46,3.70,Flag,80,73,42,16,3,2,0,0,0,38,4,11,35,4,8,7,10,3164,38,40
13,10,2022,21,39,57,INT,16.25,73,4.49,Flag,57,94,47,14,3,1,0,0,0,46,8,32,39,8,25,9,10,3928,50,53
13,10,2022,21,43,23,INT,15.01,68,4.53,Flag,56,90,47,19,3,1,0,0,0,59,8,17,55,8,12,8,5,3339,50,51
13,10,2022,21,46,12,INT,15.32,58,3.78,Flag,63,87,51,11,4,0,0,0,0,60,7,11,55,7,9,8,7,3725,39,43
13,10,2022,21,47,31,INT,13.25,55,4.15,Flag,71,78,49,13,5,0,0,0,0,56,3,7,53,3,2,7,7,2506,41,40
13,10,2022,21,52,15,INT,18.45,92,4.98,Flag,55,93,47,18,3,0,0,0,0,55,9,32,54,9,19,8,6,4068,53,63
13,10,2022,21,54,41,INT,14.64,52,3.55,Flag,70,77,44,17,7,1,0,0,0,53,5,14,49,5,8,7,13,3682,45,45
13,10,2022,21,55,25,INT,14.43,55,3.81,Flag,69,77,48,18,4,0,0,0,0,53,5,10,50,5,6,6,10,3008,42,45
13,10,2022,21,55,39,INT,11.15,46,4.12,Flag,78,68,46,20,4,0,0,0,0,40,3,7,39,3,5,6,10,3044,40,40
13,10,2022,21,57,16,INT,16.42,73,4.44,Flag,71,69,52,20,4,0,0,0,0,73,4,11,67,4,6,5,5,3958,47,54
13,10,2022,22,0,19,INT,13.53,48,3.54,Flag,77,69,42,22,6,0,0,0,0,47,4,13,44,4,8,7,8,3033,40,44
13,10,2022,22,2,1,INT,14.06,47,3.34,Flag,72,68,59,14,3,0,0,0,0,59,3,5,55,3,3,7,7,3229,38,40
13,10,2022,22,3,8,INT,17.82,67,3.75,Flag,72,74,42,19,9,0,0,0,0,65,4,10,61,4,5,3,10,4326,49,54
14,10,2022,21,45,51,INT,14.74,57,3.86,Flag,75,66,47,23,4,1,0,0,0,52,6,14,47,6,8,5,7,3126,38,43
15,10,2022,14,21,57,INT,16.16,68,4.20,Flag,60,88,49,16,3,0,0,0,0,53,7,14,51,7,9,8,6,3475,46,49
15,10,2022,14,24,47,INT,17.44,66,3.78,Flag,57,91,50,15,3,0,0,0,0,57,7,17,55,7,12,7,10,3705,51,53
15,10,2022,14,25,9,INT,16.02,57,3.55,Flag,66,82,50,16,2,0,0,0,0,43,13,23,41,13,12,5,8,3609,45,45
15,10,2022,14,27,42,INT,15.39,66,4.28,Flag,65,73,54,22,2,0,0,0,0,59,5,9,57,5,7,7,8,3211,47,52
15,10,2022,14,31,18,INT,16.04,67,4.17,Flag,57,91,54,11,2,1,0,0,0,54,7,16,51,7,12,7,6,3930,45,49
15,10,2022,14,31,37,INT,12.99,53,4.08,Flag,79,66,53,15,2,1,0,0,0,50,3,6,48,3,3,4,13,2745,43,43
15,10,2022,14,34,24,INT,12.68,38,2.99,Flag,78,77,37,20,4,0,0,0,0,39,3,10,37,3,7,6,9,3129,32,32
15,10,2022,14,37,33,INT,14.29,64,4.47,Flag,78,68,41,23,6,0,0,0,0,64,2,3,62,2,2,3,4,2609,45,53
15,10,2022,14,38,12,INT,16.31,72,4.41,Flag,61,87,51,14,3,0,0,0,0,55,8,19,50,8,11,6,5,3412,49,51
15,10,2022,14,39,54,INT,13.29,52,3.91,Flag,76,64,47,23,5,1,0,0,0,59,1,3,55,1,3,6,8,2916,38,42
15,10,2022,14,41,4,INT,13.50,61,4.51,Flag,67,78,48,17,5,1,0,0,0,62,2,6,58,2,3,4,6,3153,42,45
15,10,2022,14,41,57,INT,13.54,50,3.69,Flag,71,82,41,19,3,0,0,0,0,60,1,6,57,1,4,8,9,3284,42,44
15,10,2022,14,46,3,INT,13.82,50,3.61,Flag,72,71,53,14,5,1,0,0,0,60,3,6,54,3,4,7,7,3155,42,43
15,10,2022,14,48,29,INT,16.23,60,3.69,Flag,75,70,45,19,4,2,1,0,0,59,4,9,56,4,5,8,11,3295,48,47
15,10,2022,14,48,55,INT,12.42,48,3.86,Flag,86,69,37,16,7,1,0,0,0,47,2,5,45,2,5,3,7,2417,38,40
15,10,2022,15,2,12,INT,14.33,55,3.83,Flag,80,75,39,18,4,0,0,0,0,32,8,26,30,8,14,7,10,3509,40,42
15,10,2022,15,2,39,INT,16.15,70,4.33,Flag,59,91,43,20,3,0,0,0,0,63,6,12,59,6,7,6,10,3723,45,49
15,10,2022,15,3,42,INT,15.32,50,3.26,Flag,69,80,45,15,6,1,0,0,0,56,5,12,50,5,8,7,5,3106,40,43
15,10,2022,15,4,42,INT,12.85,52,4.04,Flag,67,87,42,17,3,0,0,0,0,51,5,9,48,5,7,7,9,3255,39,40
15,10,2022,15,5,14,INT,12.05,40,3.31,Flag,75,83,34,19,5,0,0,0,0,50,1,1,46,1,1,8,11,2441,36,35
15,10,2022,15,6,26,INT,15.04,54,3.59,Flag,78,63,49,22,3,1,0,0,0,53,5,9,50,5,4,4,7,3440,42,44
15,10,2022,15,8,29,INT,19.14,91,4.75,Flag,48,98,50,19,1,0,0,0,0,55,11,33,54,11,25,9,5,3807,58,64
15,10,2022,15,10,45,INT,14.96,53,3.54,Flag,68,94,36,16,2,0,0,0,0,58,6,6,54,6,4,8,9,3352,44,47
15,10,2022,15,15,38,INT,17.08,72,4.21,Flag,59,83,51,19,3,1,0,0,0,57,11,24,52,11,16,7,8,3777,49,53
15,10,2022,15,17,9,INT,15.92,54,3.39,Flag,85,64,39,20,8,0,0,0,0,38,8,21,35,8,13,4,9,2888,42,43
15,10,2022,15,18,45,INT,14.26,55,3.85,Flag,83,70,39,14,8,1,1,0,0,52,5,11,45,5,9,6,8,3172,39,43
15,10,2022,15,24,7,INT,17.34,74,4.26,Flag,59,93,48,11,5,0,0,0,0,56,9,23,53,9,14,7,5,3715,45,49
15,10,2022,15,26,27,INT,10.86,44,4.05,Flag,78,67,51,16,4,0,0,0,0,51,2,2,47,2,2,6,8,2853,33,36
15,10,2022,15,33,16,INT,13.98,47,3.36,Flag,68,82,49,12,5,0,0,0,0,31,12,26,29,12,16,9,10,3129,40,42
15,10,2022,15,33,38,INT,13.20,50,3.78,Flag,71,74,50,15,4,2,0,0,0,46,6,12,43,6,11,7,10,2836,41,40
15,10,2022,15,41,55,INT,18.60,71,3.81,Flag,54,84,60,17,1,0,0,0,0,57,10,22,53,10,15,7,11,4133,50,52
15,10,2022,15,42,16,INT,12.55,52,4.14,Flag,60,87,45,20,4,0,0,0,0,56,3,6,55,3,5,7,9,2831,39,40
15,10,2022,15,46,35,INT,16.13,74,4.58,Flag,60,90,44,18,4,0,0,0,0,63,6,15,61,6,11,6,5,3371,54,52
15,10,2022,15,47,58,INT,10.61,42,3.95,Flag,85,61,47,15,7,1,0,0,0,47,1,1,43,1,1,2,9,2423,32,33
15,10,2022,15,53,8,INT,13.36,62,4.64,Flag,66,80,48,22,0,0,0,0,0,49,6,12,46,6,11,8,8,3323,44,51
15,10,2022,15,53,45,INT,15.31,65,4.24,Flag,67,84,49,11,5,0,0,0,0,59,4,8,56,4,6,5,10,3557,44,49
15,10,2022,15,54,4,INT,17.04,77,4.51,Flag,67,79,47,16,7,0,0,0,0,53,9,22,50,9,13,6,6,3466,50,55
15,10,2022,15,58,0,INT,18.51,83,4.48,Flag,46,114,37,16,3,0,0,0,0,37,13,34,37,13,25,9,8,4220,57,62
15,10,2022,15,58,27,INT,12.67,51,4.02,Flag,70,76,45,19,6,0,0,0,0,51,4,8,50,4,6,8,11,3177,41,43
15,10,2022,15,59,55,INT,17.36,71,4.08,Flag,57,84,58,15,2,0,0,0,0,65,7,14,58,7,10,8,7,3936,48,53
15,10,2022,16,0,39,INT,14.29,58,4.05,Flag,70,81,45,11,9,0,0,0,0,46,9,13,43,9,12,5,10,3155,42,41
15,10,2022,16,6,43,INT,17.20,59,3.43,Flag,57,95,44,16,4,0,0,0,0,43,16,29,39,16,22,12,11,3855,47,50
15,10,2022,16,12,56,INT,13.86,60,4.32,Flag,73,79,41,19,4,0,0,0,0,54,4,10,50,4,6,6,8,3054,44,48
15,10,2022,16,15,4,INT,19.60,89,4.54,Flag,46,92,55,18,4,1,0,0,0,70,11,24,67,11,18,10,7,4190,62,66
15,10,2022,16,16,10,INT,15.32,66,4.30,Flag,69,76,50,15,5,1,0,0,0,38,10,23,37,10,13,6,6,3671,45,49
15,10,2022,16,17,5,INT,10.44,45,4.31,Flag,77,73,46,19,1,0,0,0,0,38,3,8,36,3,5,5,7,2586,31,32
15,10,2022,16,18,38,INT,14.90,54,3.62,Flag,68,77,48,17,5,1,0,0,0,66,2,5,62,2,3,7,6,2941,42,47
15,10,2022,16,19,18,INT,14.79,59,3.98,Flag,68,74,53,16,3,2,0,0,0,48,10,19,46,10,14,8,10,3382,45,44
